NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_GLUTATHIONE_METABOLISM	KEGG_GLUTATHIONE_METABOLISM	Details ...	49	0.3669315	1.2568109	0.1426146	0.89826006	1.0	1861	tags=22%, list=10%, signal=25%	
KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG_STARCH_AND_SUCROSE_METABOLISM	Details ...	43	0.37810498	1.2374326	0.16806723	0.9452852	1.0	2982	tags=33%, list=15%, signal=38%	
KEGG_THYROID_CANCER	KEGG_THYROID_CANCER	Details ...	29	0.40361246	1.2218062	0.18302828	0.9763803	1.0	4284	tags=34%, list=22%, signal=44%	
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	Details ...	130	0.30343208	1.2103047	0.11782477	0.98522156	1.0	4180	tags=25%, list=21%, signal=31%	
KEGG_OOCYTE_MEIOSIS	KEGG_OOCYTE_MEIOSIS	Details ...	111	0.3062642	1.1844156	0.15465465	1.0	1.0	4659	tags=29%, list=24%, signal=38%	
KEGG_CHRONIC_MYELOID_LEUKEMIA	KEGG_CHRONIC_MYELOID_LEUKEMIA	Details ...	73	0.32246557	1.1805011	0.18224299	1.0	1.0	3407	tags=25%, list=17%, signal=30%	
KEGG_BLADDER_CANCER	KEGG_BLADDER_CANCER		41	0.36689535	1.1799927	0.2224026	0.9975963	1.0	4058	tags=32%, list=21%, signal=40%	
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY		35	0.38305846	1.1720095	0.24183007	0.9945345	1.0	3343	tags=26%, list=17%, signal=31%	
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY		61	0.33104482	1.1689156	0.2140575	0.96702576	1.0	4465	tags=33%, list=23%, signal=42%	
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES		26	0.3936909	1.1637572	0.24207012	0.9527938	1.0	1988	tags=15%, list=10%, signal=17%	
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY		183	0.27682233	1.1514156	0.17193948	0.97721756	1.0	4206	tags=30%, list=22%, signal=37%	
KEGG_TASTE_TRANSDUCTION	KEGG_TASTE_TRANSDUCTION		50	0.33770755	1.1347775	0.28067228	1.0	1.0	2474	tags=26%, list=13%, signal=30%	
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM		29	0.3792938	1.127322	0.29180327	1.0	1.0	3163	tags=24%, list=16%, signal=29%	
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY		107	0.2902659	1.1260421	0.22740965	0.99498683	1.0	3407	tags=26%, list=17%, signal=32%	
KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER		52	0.32735646	1.1197903	0.2810559	0.9909077	1.0	3633	tags=27%, list=19%, signal=33%	
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		100	0.29734993	1.1188393	0.25914633	0.9620904	1.0	3811	tags=29%, list=20%, signal=36%	
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY		122	0.28149864	1.116636	0.2521739	0.9403496	1.0	3407	tags=25%, list=17%, signal=30%	
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY		125	0.28078255	1.1163524	0.22416303	0.9121027	1.0	3668	tags=24%, list=19%, signal=29%	
KEGG_PROTEIN_EXPORT	KEGG_PROTEIN_EXPORT		22	0.38782802	1.110384	0.319933	0.91191936	1.0	6290	tags=41%, list=32%, signal=60%	
KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY		68	0.30628532	1.1088667	0.27142859	0.89197356	1.0	4025	tags=25%, list=21%, signal=31%	
KEGG_NITROGEN_METABOLISM	KEGG_NITROGEN_METABOLISM		23	0.38497227	1.104118	0.31925675	0.88607424	1.0	2661	tags=30%, list=14%, signal=35%	
KEGG_PARKINSONS_DISEASE	KEGG_PARKINSONS_DISEASE		98	0.28306717	1.1013129	0.28725037	0.873123	1.0	5286	tags=30%, list=27%, signal=40%	
KEGG_PHENYLALANINE_METABOLISM	KEGG_PHENYLALANINE_METABOLISM		16	0.4220636	1.0934025	0.34196892	0.882489	1.0	4801	tags=38%, list=25%, signal=50%	
KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION		54	0.31848308	1.0903863	0.33179724	0.8714155	1.0	4375	tags=30%, list=22%, signal=38%	
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES		15	0.41711754	1.0877886	0.34094903	0.85985065	1.0	5340	tags=40%, list=27%, signal=55%	
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION		110	0.28195083	1.0865183	0.2928994	0.8430107	1.0	4415	tags=29%, list=23%, signal=37%	
KEGG_JAK_STAT_SIGNALING_PATHWAY	KEGG_JAK_STAT_SIGNALING_PATHWAY		155	0.26655746	1.080835	0.30212766	0.8439621	1.0	4505	tags=26%, list=23%, signal=34%	
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION		34	0.3438245	1.0775181	0.36065573	0.83632886	1.0	5955	tags=47%, list=30%, signal=68%	
KEGG_HOMOLOGOUS_RECOMBINATION	KEGG_HOMOLOGOUS_RECOMBINATION		26	0.37364772	1.0752999	0.36860672	0.82515806	1.0	2240	tags=19%, list=11%, signal=22%	
KEGG_CITRATE_CYCLE_TCA_CYCLE	KEGG_CITRATE_CYCLE_TCA_CYCLE		30	0.35350674	1.070583	0.35666665	0.82363474	1.0	4713	tags=43%, list=24%, signal=57%	
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS		24	0.37429637	1.0667984	0.37666667	0.81932795	1.0	3877	tags=38%, list=20%, signal=47%	
KEGG_ERBB_SIGNALING_PATHWAY	KEGG_ERBB_SIGNALING_PATHWAY		86	0.28846285	1.0648254	0.34146342	0.80833316	1.0	3633	tags=28%, list=19%, signal=34%	
KEGG_NOTCH_SIGNALING_PATHWAY	KEGG_NOTCH_SIGNALING_PATHWAY		47	0.31783992	1.0605506	0.36019737	0.8063094	1.0	4350	tags=30%, list=22%, signal=38%	
KEGG_RENAL_CELL_CARCINOMA	KEGG_RENAL_CELL_CARCINOMA		66	0.29789594	1.0560975	0.37820512	0.80505663	1.0	3478	tags=23%, list=18%, signal=28%	
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES		69	0.29027802	1.0399799	0.3800322	0.84434843	1.0	2932	tags=23%, list=15%, signal=27%	
KEGG_INOSITOL_PHOSPHATE_METABOLISM	KEGG_INOSITOL_PHOSPHATE_METABOLISM		54	0.30090627	1.0390389	0.40770465	0.83043253	1.0	3407	tags=24%, list=17%, signal=29%	
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION		68	0.28322506	1.0243204	0.42519686	0.8641311	1.0	3633	tags=26%, list=19%, signal=32%	
KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION		196	0.24696186	1.0215282	0.41276595	0.8578831	1.0	3478	tags=27%, list=18%, signal=33%	
KEGG_APOPTOSIS	KEGG_APOPTOSIS		87	0.27151135	1.0206497	0.40186915	0.8447232	1.0	4465	tags=32%, list=23%, signal=42%	
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	KEGG_GLYCOLYSIS_GLUCONEOGENESIS		62	0.28996253	1.018823	0.4326123	0.83521086	1.0	2390	tags=18%, list=12%, signal=20%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE		26	0.34533757	1.0152935	0.42857143	0.8320417	1.0	3375	tags=35%, list=17%, signal=42%	
KEGG_TGF_BETA_SIGNALING_PATHWAY	KEGG_TGF_BETA_SIGNALING_PATHWAY		85	0.27126104	1.0132428	0.44512194	0.82418025	1.0	3316	tags=21%, list=17%, signal=25%	
KEGG_NON_SMALL_CELL_LUNG_CANCER	KEGG_NON_SMALL_CELL_LUNG_CANCER		54	0.29567507	1.0125846	0.44305772	0.81141144	1.0	3633	tags=28%, list=19%, signal=34%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		66	0.2839668	1.0107905	0.4442675	0.8026741	1.0	4380	tags=27%, list=22%, signal=35%	
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY		75	0.2768865	1.0106411	0.4472441	0.7895446	1.0	3407	tags=27%, list=17%, signal=32%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE		22	0.3529233	1.0036207	0.45342708	0.79798347	1.0	5912	tags=50%, list=30%, signal=72%	
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION		85	0.26836184	0.9994525	0.47303542	0.79798084	1.0	4118	tags=27%, list=21%, signal=34%	
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION		269	0.23028636	0.99664265	0.48194444	0.79343176	1.0	2944	tags=19%, list=15%, signal=22%	
KEGG_OTHER_GLYCAN_DEGRADATION	KEGG_OTHER_GLYCAN_DEGRADATION		16	0.37736237	0.99490714	0.47652173	0.7863697	1.0	3179	tags=25%, list=16%, signal=30%	
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM		76	0.27675214	0.99239695	0.48043817	0.78155154	1.0	3795	tags=25%, list=19%, signal=31%	
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM		75	0.2700946	0.9915005	0.4592934	0.7720891	1.0	4415	tags=32%, list=23%, signal=41%	
KEGG_FATTY_ACID_METABOLISM	KEGG_FATTY_ACID_METABOLISM		41	0.30076057	0.99024254	0.4414125	0.76377845	1.0	2390	tags=20%, list=12%, signal=22%	
KEGG_GLYCEROLIPID_METABOLISM	KEGG_GLYCEROLIPID_METABOLISM		49	0.2946152	0.98809654	0.47249192	0.7589534	1.0	3672	tags=27%, list=19%, signal=33%	
KEGG_HUNTINGTONS_DISEASE	KEGG_HUNTINGTONS_DISEASE		158	0.2432644	0.9856573	0.48527348	0.7550212	1.0	5286	tags=28%, list=27%, signal=39%	
KEGG_BASAL_CELL_CARCINOMA	KEGG_BASAL_CELL_CARCINOMA		55	0.28588012	0.97575146	0.49753696	0.7720308	1.0	3656	tags=27%, list=19%, signal=33%	
KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER		321	0.22036815	0.97338027	0.5363276	0.7677311	1.0	3656	tags=21%, list=19%, signal=26%	
KEGG_MELANOGENESIS	KEGG_MELANOGENESIS		101	0.25141004	0.965478	0.53636366	0.77946913	1.0	4487	tags=30%, list=23%, signal=38%	
KEGG_SELENOAMINO_ACID_METABOLISM	KEGG_SELENOAMINO_ACID_METABOLISM		24	0.33263603	0.953849	0.5440932	0.8004342	1.0	2752	tags=29%, list=14%, signal=34%	
KEGG_ETHER_LIPID_METABOLISM	KEGG_ETHER_LIPID_METABOLISM		31	0.3122987	0.95033854	0.54063016	0.79822236	1.0	4415	tags=42%, list=23%, signal=54%	
KEGG_GLIOMA	KEGG_GLIOMA		65	0.2687627	0.94656867	0.54876035	0.79745996	1.0	3633	tags=25%, list=19%, signal=30%	
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY		176	0.227093	0.93941617	0.62034386	0.80635774	1.0	2535	tags=16%, list=13%, signal=18%	
KEGG_PYRIMIDINE_METABOLISM	KEGG_PYRIMIDINE_METABOLISM		95	0.2462221	0.9302165	0.61180127	0.82011503	1.0	5958	tags=38%, list=31%, signal=54%	
KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS		110	0.24055837	0.9206151	0.6296296	0.835453	1.0	4409	tags=26%, list=23%, signal=34%	
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY		52	0.27011168	0.9182947	0.590301	0.831389	1.0	4888	tags=29%, list=25%, signal=38%	
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION		56	0.26432756	0.91781956	0.6166395	0.822016	1.0	3479	tags=20%, list=18%, signal=24%	
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES		41	0.2811764	0.8990193	0.6308725	0.85897577	1.0	1442	tags=15%, list=7%, signal=16%	
KEGG_OXIDATIVE_PHOSPHORYLATION	KEGG_OXIDATIVE_PHOSPHORYLATION		100	0.22700042	0.87350947	0.7250384	0.9128442	1.0	5992	tags=29%, list=31%, signal=42%	
KEGG_RENIN_ANGIOTENSIN_SYSTEM	KEGG_RENIN_ANGIOTENSIN_SYSTEM		17	0.3247394	0.8658368	0.6466552	0.91941667	1.0	1999	tags=24%, list=10%, signal=26%	
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS		47	0.25868815	0.8595798	0.722135	0.9234638	1.0	4302	tags=36%, list=22%, signal=46%	
KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY		55	0.25219372	0.85860866	0.714044	0.91469336	1.0	3202	tags=20%, list=16%, signal=24%	
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY		70	0.2357432	0.84649706	0.7803379	0.93056715	1.0	4465	tags=27%, list=23%, signal=35%	
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS		95	0.21592984	0.81757325	0.8258258	0.98064274	1.0	5078	tags=32%, list=26%, signal=42%	
KEGG_ARGININE_AND_PROLINE_METABOLISM	KEGG_ARGININE_AND_PROLINE_METABOLISM		53	0.23655882	0.8158738	0.77867526	0.97284263	1.0	2345	tags=17%, list=12%, signal=19%	
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION		21	0.2900702	0.803546	0.7604167	0.98617435	1.0	4569	tags=33%, list=23%, signal=43%	
KEGG_LONG_TERM_POTENTIATION	KEGG_LONG_TERM_POTENTIATION		70	0.22124174	0.8026757	0.84782606	0.97663313	1.0	3478	tags=21%, list=18%, signal=26%	
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER		84	0.20814112	0.7758372	0.8917683	1.0	1.0	4125	tags=19%, list=21%, signal=24%	
KEGG_TYROSINE_METABOLISM	KEGG_TYROSINE_METABOLISM		39	0.2414118	0.7755806	0.82464457	0.99947345	1.0	4801	tags=31%, list=25%, signal=41%	
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM		31	0.25091174	0.7653028	0.8372093	1.0	1.0	1293	tags=10%, list=7%, signal=10%	
KEGG_AXON_GUIDANCE	KEGG_AXON_GUIDANCE		128	0.19228983	0.7641007	0.93235296	0.9951264	1.0	4358	tags=23%, list=22%, signal=30%	
KEGG_MTOR_SIGNALING_PATHWAY	KEGG_MTOR_SIGNALING_PATHWAY		51	0.22623326	0.7589738	0.8661157	0.9916983	1.0	6538	tags=39%, list=33%, signal=59%	
KEGG_ADHERENS_JUNCTION	KEGG_ADHERENS_JUNCTION		67	0.21209973	0.7570144	0.87375414	0.9838523	1.0	5686	tags=34%, list=29%, signal=48%	
KEGG_ARACHIDONIC_ACID_METABOLISM	KEGG_ARACHIDONIC_ACID_METABOLISM		56	0.21134627	0.72995514	0.91542286	1.0	1.0	3825	tags=27%, list=20%, signal=33%	
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION		42	0.22519457	0.7282223	0.8980263	0.99680644	1.0	3073	tags=14%, list=16%, signal=17%	
KEGG_ALZHEIMERS_DISEASE	KEGG_ALZHEIMERS_DISEASE		144	0.18063757	0.72641325	0.9795022	0.98848426	1.0	5286	tags=28%, list=27%, signal=38%	
KEGG_RNA_POLYMERASE	KEGG_RNA_POLYMERASE		28	0.23971947	0.71565527	0.8950931	0.98882544	1.0	4942	tags=29%, list=25%, signal=38%	
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM		33	0.20878959	0.6472156	0.9364261	1.0	1.0	1153	tags=9%, list=6%, signal=10%	
KEGG_HISTIDINE_METABOLISM	KEGG_HISTIDINE_METABOLISM		28	0.21169417	0.6426134	0.95721924	1.0	1.0	4983	tags=32%, list=26%, signal=43%	
KEGG_PROPANOATE_METABOLISM	KEGG_PROPANOATE_METABOLISM		31	0.20421393	0.6224233	0.96458685	1.0	1.0	4773	tags=23%, list=24%, signal=30%	
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM		24	0.20288439	0.5861946	0.96615905	1.0	1.0	5088	tags=29%, list=26%, signal=39%	
KEGG_P53_SIGNALING_PATHWAY	KEGG_P53_SIGNALING_PATHWAY		67	0.15569963	0.56870425	0.9968102	1.0	1.0	6335	tags=33%, list=32%, signal=48%	
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS		16	0.20053892	0.5349519	0.9806678	1.0	1.0	464	tags=6%, list=2%, signal=6%	
KEGG_RIBOSOME	KEGG_RIBOSOME		86	0.1352511	0.5025559	1.0	0.9971831	1.0	4037	tags=7%, list=21%, signal=9%	
