NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS		53	-0.31806198	-1.1785132	0.1883289	0.5307301	1.0	3478	tags=28%, list=18%, signal=34%	
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS		15	-0.42232606	-1.1603851	0.28146452	0.56569153	1.0	2400	tags=33%, list=12%, signal=38%	
KEGG_TYPE_I_DIABETES_MELLITUS	KEGG_TYPE_I_DIABETES_MELLITUS		23	-0.37832075	-1.158782	0.25434783	0.5491581	1.0	2083	tags=17%, list=11%, signal=19%	
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY		77	-0.2933807	-1.1565652	0.18230563	0.53628623	1.0	1969	tags=14%, list=10%, signal=16%	
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS		16	-0.4215979	-1.1440598	0.29274005	0.55342704	1.0	2453	tags=31%, list=13%, signal=36%	
KEGG_LINOLEIC_ACID_METABOLISM	KEGG_LINOLEIC_ACID_METABOLISM		27	-0.35149768	-1.1087126	0.2948403	0.64289296	1.0	3261	tags=30%, list=17%, signal=36%	
KEGG_REGULATION_OF_AUTOPHAGY	KEGG_REGULATION_OF_AUTOPHAGY		35	-0.32784092	-1.105355	0.29850745	0.63256675	1.0	1242	tags=14%, list=6%, signal=15%	
KEGG_OLFACTORY_TRANSDUCTION	KEGG_OLFACTORY_TRANSDUCTION		385	-0.22376218	-1.0909017	0.12955466	0.65689373	1.0	2838	tags=18%, list=15%, signal=21%	
KEGG_BASE_EXCISION_REPAIR	KEGG_BASE_EXCISION_REPAIR		33	-0.32747576	-1.0796314	0.3381295	0.6740102	1.0	3218	tags=30%, list=16%, signal=36%	
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS		19	-0.38078058	-1.077981	0.36658356	0.6602139	1.0	2209	tags=32%, list=11%, signal=36%	
KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY		149	-0.24249549	-1.0637192	0.30163935	0.6852419	1.0	3512	tags=23%, list=18%, signal=28%	
KEGG_PRION_DISEASES	KEGG_PRION_DISEASES		35	-0.3030642	-1.0372086	0.39512196	0.75203466	1.0	1368	tags=17%, list=7%, signal=18%	
KEGG_MELANOMA	KEGG_MELANOMA		71	-0.26372072	-1.0338639	0.36901408	0.74242556	1.0	1288	tags=11%, list=7%, signal=12%	
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION		42	-0.2902418	-1.0337381	0.3794872	0.7232785	1.0	734	tags=12%, list=4%, signal=12%	
KEGG_TRYPTOPHAN_METABOLISM	KEGG_TRYPTOPHAN_METABOLISM		38	-0.29600814	-1.0305564	0.3788969	0.7138192	1.0	3488	tags=26%, list=18%, signal=32%	
KEGG_PENTOSE_PHOSPHATE_PATHWAY	KEGG_PENTOSE_PHOSPHATE_PATHWAY		27	-0.31937793	-1.0196966	0.4390863	0.72963125	1.0	668	tags=15%, list=3%, signal=15%	
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM		17	-0.35963163	-1.0141804	0.42961165	0.73073936	1.0	1969	tags=18%, list=10%, signal=20%	
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION		115	-0.23009783	-0.9694288	0.53636366	0.86630297	1.0	1360	tags=9%, list=7%, signal=9%	
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION		128	-0.22738685	-0.96585923	0.5473373	0.85779655	1.0	2483	tags=17%, list=13%, signal=20%	
KEGG_ONE_CARBON_POOL_BY_FOLATE	KEGG_ONE_CARBON_POOL_BY_FOLATE		17	-0.33879402	-0.942392	0.5403587	0.91620445	1.0	1613	tags=18%, list=8%, signal=19%	
KEGG_ENDOCYTOSIS	KEGG_ENDOCYTOSIS		172	-0.2092765	-0.93329555	0.6792453	0.92570144	1.0	1871	tags=13%, list=10%, signal=14%	
KEGG_MISMATCH_REPAIR	KEGG_MISMATCH_REPAIR		23	-0.307364	-0.924733	0.59	0.93391633	1.0	4866	tags=43%, list=25%, signal=58%	
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION		66	-0.2383517	-0.91013306	0.63976943	0.96088326	1.0	3583	tags=23%, list=18%, signal=28%	
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY		137	-0.2081613	-0.9082071	0.74545455	0.9460328	1.0	2972	tags=18%, list=15%, signal=21%	
KEGG_DNA_REPLICATION	KEGG_DNA_REPLICATION		36	-0.2664262	-0.9032475	0.6329114	0.9419556	1.0	3079	tags=25%, list=16%, signal=30%	
KEGG_SPHINGOLIPID_METABOLISM	KEGG_SPHINGOLIPID_METABOLISM		39	-0.26363	-0.8936858	0.6370757	0.9505806	1.0	3107	tags=28%, list=16%, signal=33%	
KEGG_PURINE_METABOLISM	KEGG_PURINE_METABOLISM		151	-0.19983056	-0.8732046	0.77316296	0.98718446	1.0	4005	tags=25%, list=21%, signal=31%	
KEGG_COLORECTAL_CANCER	KEGG_COLORECTAL_CANCER		62	-0.22433649	-0.863905	0.7679558	0.993536	1.0	2535	tags=15%, list=13%, signal=17%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE		15	-0.3080414	-0.84119946	0.723301	1.0	1.0	3323	tags=27%, list=17%, signal=32%	
KEGG_STEROID_BIOSYNTHESIS	KEGG_STEROID_BIOSYNTHESIS		17	-0.3007688	-0.835219	0.71040726	1.0	1.0	1679	tags=18%, list=9%, signal=19%	
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION		44	-0.23647523	-0.8317475	0.75213677	1.0	1.0	1551	tags=14%, list=8%, signal=15%	
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	KEGG_AMINOACYL_TRNA_BIOSYNTHESIS		22	-0.27860823	-0.82808983	0.7043269	1.0	1.0	4657	tags=41%, list=24%, signal=54%	
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION		58	-0.21292531	-0.81236356	0.82608694	1.0	1.0	2622	tags=16%, list=13%, signal=18%	
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM		33	-0.24190986	-0.80641264	0.8032345	1.0	1.0	1928	tags=12%, list=10%, signal=13%	
KEGG_BUTANOATE_METABOLISM	KEGG_BUTANOATE_METABOLISM		34	-0.23093376	-0.7795301	0.8341232	1.0	1.0	2135	tags=12%, list=11%, signal=13%	
KEGG_ACUTE_MYELOID_LEUKEMIA	KEGG_ACUTE_MYELOID_LEUKEMIA		57	-0.20577165	-0.77243024	0.85639685	1.0	1.0	2502	tags=16%, list=13%, signal=18%	
KEGG_O_GLYCAN_BIOSYNTHESIS	KEGG_O_GLYCAN_BIOSYNTHESIS		28	-0.23950994	-0.7666696	0.8325243	1.0	1.0	2845	tags=25%, list=15%, signal=29%	
KEGG_CELL_CYCLE	KEGG_CELL_CYCLE		124	-0.1722668	-0.73532206	0.9764706	1.0	1.0	4816	tags=25%, list=25%, signal=33%	
KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE		32	-0.21803713	-0.7159178	0.8952618	1.0	1.0	2765	tags=19%, list=14%, signal=22%	
KEGG_ABC_TRANSPORTERS	KEGG_ABC_TRANSPORTERS		44	-0.19652478	-0.7016484	0.95696205	1.0	1.0	3648	tags=23%, list=19%, signal=28%	
KEGG_BASAL_TRANSCRIPTION_FACTORS	KEGG_BASAL_TRANSCRIPTION_FACTORS		34	-0.19753566	-0.6557297	0.9444444	1.0	1.0	5324	tags=35%, list=27%, signal=48%	
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION		55	-0.17455295	-0.6540642	0.96805894	1.0	1.0	4942	tags=29%, list=25%, signal=39%	
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM		16	-0.23467438	-0.6475164	0.93363845	1.0	1.0	2880	tags=19%, list=15%, signal=22%	
KEGG_ASTHMA	KEGG_ASTHMA		16	-0.23465906	-0.6441592	0.9341177	1.0	1.0	2865	tags=19%, list=15%, signal=22%	
KEGG_N_GLYCAN_BIOSYNTHESIS	KEGG_N_GLYCAN_BIOSYNTHESIS		46	-0.18007204	-0.63419646	0.98533005	1.0	1.0	3756	tags=20%, list=19%, signal=24%	
KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION		17	-0.21804976	-0.6137111	0.94647205	0.9953698	1.0	2083	tags=18%, list=11%, signal=20%	
KEGG_NUCLEOTIDE_EXCISION_REPAIR	KEGG_NUCLEOTIDE_EXCISION_REPAIR		44	-0.15747872	-0.56246865	0.9947917	0.99168235	1.0	4811	tags=27%, list=25%, signal=36%	
