NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY	GO_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY	Details ...	17	0.6545792	1.969573	0.0017064846	0.046321303	0.719	3030	tags=53%, list=16%, signal=63%	
GO_NEUROPEPTIDE_BINDING	GO_NEUROPEPTIDE_BINDING	Details ...	26	0.56946516	1.9283034	0.0	0.07171822	0.883	4806	tags=50%, list=25%, signal=66%	
GO_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY	GO_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY	Details ...	49	0.48459098	1.8997824	0.0016025641	0.09546725	0.946	5286	tags=55%, list=27%, signal=75%	
GO_ETHANOL_METABOLIC_PROCESS	GO_ETHANOL_METABOLIC_PROCESS	Details ...	21	0.5947589	1.88778	0.0017331023	0.10462084	0.964	2579	tags=38%, list=13%, signal=44%	
GO_SULFOTRANSFERASE_ACTIVITY	GO_SULFOTRANSFERASE_ACTIVITY		51	0.47683033	1.8781415	0.001618123	0.110688776	0.98	2870	tags=35%, list=15%, signal=41%	
HP_ELEVATED_C_REACTIVE_PROTEIN_LEVEL	HP_ELEVATED_C_REACTIVE_PROTEIN_LEVEL		27	0.546525	1.8759434	0.0	0.10821044	0.982	3781	tags=48%, list=19%, signal=60%	
GO_ARACHIDONIC_ACID_SECRETION	GO_ARACHIDONIC_ACID_SECRETION		31	0.5263841	1.874871	0.0	0.10469932	0.983	3639	tags=42%, list=19%, signal=51%	
GO_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	GO_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION		59	0.45287034	1.8616605	0.0015797789	0.11750741	0.992	5910	tags=56%, list=30%, signal=80%	
GO_DEFENSE_RESPONSE_TO_BACTERIUM	GO_DEFENSE_RESPONSE_TO_BACTERIUM		249	0.3610135	1.853602	0.0	0.12328404	0.994	5794	tags=45%, list=30%, signal=64%	
GO_REGULATION_OF_CILIUM_MOVEMENT	GO_REGULATION_OF_CILIUM_MOVEMENT		32	0.5169302	1.801487	0.0049261083	0.2104243	1.0	3030	tags=38%, list=16%, signal=44%	
GO_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	GO_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY		117	0.389777	1.7965852	0.0	0.21323018	1.0	3479	tags=31%, list=18%, signal=37%	
GO_KILLING_OF_CELLS_OF_OTHER_ORGANISM	GO_KILLING_OF_CELLS_OF_OTHER_ORGANISM		62	0.43440673	1.7926025	0.0016393443	0.21489939	1.0	4906	tags=48%, list=25%, signal=64%	
GO_PEPTIDE_RECEPTOR_ACTIVITY	GO_PEPTIDE_RECEPTOR_ACTIVITY		148	0.37073493	1.784819	0.0	0.22644512	1.0	3504	tags=33%, list=18%, signal=40%	
GO_SINGLE_FERTILIZATION	GO_SINGLE_FERTILIZATION		150	0.37273616	1.7754844	0.0	0.24040477	1.0	5197	tags=42%, list=27%, signal=57%	
GO_RETINOL_METABOLIC_PROCESS	GO_RETINOL_METABOLIC_PROCESS		46	0.4590484	1.7646557	0.0016129032	0.25952125	1.0	5793	tags=43%, list=30%, signal=62%	
GO_PRIMARY_ALCOHOL_CATABOLIC_PROCESS	GO_PRIMARY_ALCOHOL_CATABOLIC_PROCESS		15	0.6108823	1.7608396	0.0034965035	0.2607534	1.0	2579	tags=40%, list=13%, signal=46%	
GO_MONOOXYGENASE_ACTIVITY	GO_MONOOXYGENASE_ACTIVITY		98	0.39255953	1.7574003	0.0	0.26133865	1.0	6396	tags=55%, list=33%, signal=82%	
GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY		109	0.3871406	1.7552168	0.0015384615	0.25891045	1.0	5330	tags=43%, list=27%, signal=59%	
GO_GABA_RECEPTOR_ACTIVITY	GO_GABA_RECEPTOR_ACTIVITY		22	0.5340992	1.7445731	0.0050933785	0.27893236	1.0	2392	tags=41%, list=12%, signal=47%	
GO_SPERM_EGG_RECOGNITION	GO_SPERM_EGG_RECOGNITION		58	0.43118522	1.741866	0.0	0.27821273	1.0	5140	tags=50%, list=26%, signal=68%	
HP_ABNORMALITY_OF_FUNDUS_PIGMENTATION	HP_ABNORMALITY_OF_FUNDUS_PIGMENTATION		41	0.45439014	1.7383693	0.0049751243	0.2802215	1.0	4559	tags=39%, list=23%, signal=51%	
GO_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GO_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		30	0.49271902	1.7372959	0.012131716	0.2756021	1.0	3107	tags=40%, list=16%, signal=47%	
GO_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GO_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE		27	0.50650537	1.7316829	0.010291595	0.28396115	1.0	5310	tags=56%, list=27%, signal=76%	
HP_ERYTHRODERMA	HP_ERYTHRODERMA		44	0.4439797	1.7310141	0.003236246	0.27843735	1.0	4846	tags=41%, list=25%, signal=54%	
GO_POSITIVE_REGULATION_OF_CYTOKINE_SECRETION	GO_POSITIVE_REGULATION_OF_CYTOKINE_SECRETION		64	0.4153911	1.7307165	0.0016051364	0.27243635	1.0	3035	tags=34%, list=16%, signal=41%	
GO_AROMATASE_ACTIVITY	GO_AROMATASE_ACTIVITY		24	0.5240745	1.7288705	0.0016393443	0.27075836	1.0	7865	tags=79%, list=40%, signal=132%	
GO_SULFATION	GO_SULFATION		17	0.5669828	1.727519	0.008431703	0.2680446	1.0	2767	tags=41%, list=14%, signal=48%	
HP_RHEUMATOID_ARTHRITIS	HP_RHEUMATOID_ARTHRITIS		19	0.5536242	1.7204188	0.0032733225	0.2799324	1.0	3781	tags=53%, list=19%, signal=65%	
GO_RETINOIC_ACID_METABOLIC_PROCESS	GO_RETINOIC_ACID_METABOLIC_PROCESS		29	0.48819953	1.7194786	0.005033557	0.27625978	1.0	3741	tags=38%, list=19%, signal=47%	
GO_PIRNA_METABOLIC_PROCESS	GO_PIRNA_METABOLIC_PROCESS		18	0.5574417	1.7186587	0.0068846815	0.27242038	1.0	3228	tags=39%, list=17%, signal=47%	
GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION		20	0.5505729	1.714593	0.014035088	0.27686337	1.0	2620	tags=35%, list=13%, signal=40%	
GO_GABA_RECEPTOR_COMPLEX	GO_GABA_RECEPTOR_COMPLEX		20	0.53449005	1.7106448	0.0051457975	0.28162676	1.0	2392	tags=40%, list=12%, signal=46%	
GO_PROTEIN_HORMONE_RECEPTOR_ACTIVITY	GO_PROTEIN_HORMONE_RECEPTOR_ACTIVITY		17	0.56681865	1.7103026	0.007104796	0.27662915	1.0	2202	tags=47%, list=11%, signal=53%	
GO_INTERFERON_GAMMA_PRODUCTION	GO_INTERFERON_GAMMA_PRODUCTION		105	0.37573624	1.7091557	0.0	0.2738995	1.0	6035	tags=47%, list=31%, signal=67%	
GO_GLUCURONOSYLTRANSFERASE_ACTIVITY	GO_GLUCURONOSYLTRANSFERASE_ACTIVITY		22	0.52840066	1.7090509	0.01056338	0.2688105	1.0	3152	tags=36%, list=16%, signal=43%	
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	GO_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION		83	0.39139193	1.7076268	0.0045592706	0.26776558	1.0	5512	tags=49%, list=28%, signal=69%	
GO_REGULATION_OF_GLIAL_CELL_PROLIFERATION	GO_REGULATION_OF_GLIAL_CELL_PROLIFERATION		30	0.47841847	1.7023982	0.005033557	0.27594596	1.0	5774	tags=60%, list=30%, signal=85%	
GO_REGULATION_OF_TRANSPOSITION	GO_REGULATION_OF_TRANSPOSITION		22	0.5237788	1.7009375	0.0054945056	0.27441442	1.0	5409	tags=55%, list=28%, signal=75%	
GO_INTERLEUKIN_6_PRODUCTION	GO_INTERLEUKIN_6_PRODUCTION		135	0.36025423	1.7003186	0.0015360983	0.2710003	1.0	5359	tags=46%, list=27%, signal=63%	
GO_DIGESTION	GO_DIGESTION		139	0.35584182	1.6976757	0.0	0.2728511	1.0	5886	tags=47%, list=30%, signal=66%	
GO_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING	GO_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING		18	0.5603547	1.694428	0.008896797	0.27591893	1.0	4913	tags=50%, list=25%, signal=67%	
GO_NEUROTRANSMITTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_NEUROTRANSMITTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		19	0.5362372	1.6939293	0.008896797	0.27249405	1.0	3551	tags=42%, list=18%, signal=51%	
GO_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_METABOLIC_PROCESS	GO_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_METABOLIC_PROCESS		22	0.5206354	1.6906286	0.011513158	0.2764484	1.0	2870	tags=36%, list=15%, signal=43%	
GO_SIALIC_ACID_BINDING	GO_SIALIC_ACID_BINDING		21	0.51926637	1.6903864	0.008605852	0.27241212	1.0	5470	tags=62%, list=28%, signal=86%	
GO_HORMONE_ACTIVITY	GO_HORMONE_ACTIVITY		112	0.37084317	1.68545	0.0	0.28031117	1.0	5398	tags=44%, list=28%, signal=60%	
GO_NEGATIVE_CHEMOTAXIS	GO_NEGATIVE_CHEMOTAXIS		47	0.43164447	1.6854093	0.0016393443	0.2758909	1.0	2756	tags=30%, list=14%, signal=35%	
GO_TUMOR_NECROSIS_FACTOR_SECRETION	GO_TUMOR_NECROSIS_FACTOR_SECRETION		38	0.44974974	1.6852796	0.00821018	0.27180836	1.0	3492	tags=34%, list=18%, signal=42%	
GO_FERTILIZATION	GO_FERTILIZATION		180	0.3451708	1.6841533	0.0	0.27055234	1.0	3479	tags=32%, list=18%, signal=39%	
GO_SPERM_MIDPIECE	GO_SPERM_MIDPIECE		29	0.48347777	1.6722679	0.006779661	0.2966128	1.0	2436	tags=31%, list=12%, signal=35%	
GO_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	GO_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS		16	0.5653084	1.6704452	0.012589928	0.29668245	1.0	5782	tags=63%, list=30%, signal=89%	
GO_NUCLEOTIDE_DIPHOSPHATASE_ACTIVITY	GO_NUCLEOTIDE_DIPHOSPHATASE_ACTIVITY		17	0.55266905	1.6668949	0.01598579	0.30195555	1.0	5271	tags=59%, list=27%, signal=81%	
GO_REGULATION_OF_FERTILIZATION	GO_REGULATION_OF_FERTILIZATION		28	0.48283756	1.6648326	0.016216217	0.30282268	1.0	2141	tags=32%, list=11%, signal=36%	
GO_MYOSIN_FILAMENT	GO_MYOSIN_FILAMENT		22	0.5155608	1.6539143	0.014900662	0.33008137	1.0	4873	tags=50%, list=25%, signal=67%	
GO_POST_ANAL_TAIL_MORPHOGENESIS	GO_POST_ANAL_TAIL_MORPHOGENESIS		18	0.5365718	1.6512614	0.018932875	0.3328174	1.0	3801	tags=39%, list=19%, signal=48%	
GO_CYTOKINE_SECRETION	GO_CYTOKINE_SECRETION		114	0.35439706	1.6509224	0.0031397175	0.3289656	1.0	3035	tags=29%, list=16%, signal=34%	
GO_CELL_FATE_DETERMINATION	GO_CELL_FATE_DETERMINATION		41	0.42679456	1.6488336	0.006535948	0.33027557	1.0	5305	tags=46%, list=27%, signal=63%	
GO_FATTY_ACID_DERIVATIVE_TRANSPORT	GO_FATTY_ACID_DERIVATIVE_TRANSPORT		49	0.41864166	1.6429094	0.0064620357	0.34243754	1.0	4906	tags=43%, list=25%, signal=57%	
GO_TETRAPYRROLE_BINDING	GO_TETRAPYRROLE_BINDING		138	0.34425297	1.6404312	0.0	0.34486896	1.0	5004	tags=37%, list=26%, signal=49%	
GO_INTERLEUKIN_5_PRODUCTION	GO_INTERLEUKIN_5_PRODUCTION		20	0.52519816	1.6388111	0.017331023	0.34499717	1.0	7027	tags=60%, list=36%, signal=94%	
GO_RETINOL_DEHYDROGENASE_ACTIVITY	GO_RETINOL_DEHYDROGENASE_ACTIVITY		20	0.516035	1.6314827	0.010256411	0.36343613	1.0	2079	tags=25%, list=11%, signal=28%	
GO_STEROID_HYDROXYLASE_ACTIVITY	GO_STEROID_HYDROXYLASE_ACTIVITY		36	0.44262445	1.6190883	0.005042017	0.398555	1.0	6382	tags=56%, list=33%, signal=82%	
GO_DNA_METHYLATION_INVOLVED_IN_GAMETE_GENERATION	GO_DNA_METHYLATION_INVOLVED_IN_GAMETE_GENERATION		20	0.51439345	1.6157094	0.027681662	0.40504125	1.0	3793	tags=40%, list=19%, signal=50%	
GO_NADPLUS_NUCLEOSIDASE_ACTIVITY	GO_NADPLUS_NUCLEOSIDASE_ACTIVITY		16	0.5534466	1.6116067	0.02739726	0.41425735	1.0	3738	tags=44%, list=19%, signal=54%	
GO_ANTIMICROBIAL_HUMORAL_RESPONSE	GO_ANTIMICROBIAL_HUMORAL_RESPONSE		119	0.3500688	1.6096445	0.0030075188	0.41563836	1.0	5531	tags=44%, list=28%, signal=61%	
GO_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM	GO_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM		83	0.36932936	1.6009309	0.00953895	0.4420585	1.0	5779	tags=45%, list=30%, signal=63%	
HP_WIDE_CRANIAL_SUTURES	HP_WIDE_CRANIAL_SUTURES		24	0.4788627	1.6002377	0.006956522	0.43932816	1.0	2156	tags=33%, list=11%, signal=37%	
HP_SEVERELY_REDUCED_VISUAL_ACUITY	HP_SEVERELY_REDUCED_VISUAL_ACUITY		30	0.45131135	1.5996816	0.017211704	0.4360481	1.0	4487	tags=47%, list=23%, signal=60%	
GO_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION	GO_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION		43	0.42030364	1.5980058	0.008361204	0.436776	1.0	3445	tags=40%, list=18%, signal=48%	
GO_EPIDERMIS_MORPHOGENESIS	GO_EPIDERMIS_MORPHOGENESIS		32	0.4514035	1.597262	0.014084507	0.43421805	1.0	2265	tags=31%, list=12%, signal=35%	
GO_CYTOKINE_ACTIVITY	GO_CYTOKINE_ACTIVITY		229	0.315289	1.5955739	0.0	0.43522254	1.0	5128	tags=35%, list=26%, signal=47%	
GO_NATURAL_KILLER_CELL_ACTIVATION	GO_NATURAL_KILLER_CELL_ACTIVATION		80	0.36556336	1.594803	0.009852217	0.43303913	1.0	5016	tags=41%, list=26%, signal=55%	
GO_MITOTIC_DNA_REPLICATION	GO_MITOTIC_DNA_REPLICATION		15	0.54860014	1.5947168	0.030852994	0.42833805	1.0	3619	tags=47%, list=19%, signal=57%	
GO_HYALURONAN_CATABOLIC_PROCESS	GO_HYALURONAN_CATABOLIC_PROCESS		15	0.5414466	1.5911549	0.015625	0.43540835	1.0	4963	tags=40%, list=25%, signal=54%	
GO_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS	GO_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS		17	0.525247	1.5904114	0.023593467	0.43341047	1.0	3046	tags=35%, list=16%, signal=42%	
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN		33	0.4429661	1.5881265	0.013157895	0.43693665	1.0	6382	tags=52%, list=33%, signal=76%	
GO_PEPTIDOGLYCAN_BINDING	GO_PEPTIDOGLYCAN_BINDING		17	0.52761745	1.5875705	0.027350428	0.4343288	1.0	7580	tags=71%, list=39%, signal=115%	
GO_CONDENSED_NUCLEAR_CHROMOSOME	GO_CONDENSED_NUCLEAR_CHROMOSOME		97	0.35348094	1.5867614	0.0031201248	0.43256736	1.0	3612	tags=29%, list=18%, signal=35%	
GO_TRANSPOSITION	GO_TRANSPOSITION		26	0.47203392	1.5866252	0.016778523	0.42843553	1.0	5409	tags=54%, list=28%, signal=74%	
GO_TERPENOID_METABOLIC_PROCESS	GO_TERPENOID_METABOLIC_PROCESS		119	0.34477797	1.5852294	0.0029717681	0.42882082	1.0	5793	tags=39%, list=30%, signal=55%	
GO_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SECRETION	GO_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SECRETION		25	0.4837627	1.5844064	0.011864407	0.42695177	1.0	3492	tags=40%, list=18%, signal=49%	
HP_CONGENITAL_MALFORMATION_OF_THE_RIGHT_HEART	HP_CONGENITAL_MALFORMATION_OF_THE_RIGHT_HEART		27	0.46270388	1.5776657	0.024509804	0.44646907	1.0	839	tags=26%, list=4%, signal=27%	
HP_VITILIGO	HP_VITILIGO		16	0.54176503	1.5753359	0.02097902	0.45023945	1.0	6027	tags=75%, list=31%, signal=108%	
GO_BRUSH_BORDER_MEMBRANE	GO_BRUSH_BORDER_MEMBRANE		58	0.38700753	1.5745523	0.011217949	0.4485998	1.0	4541	tags=41%, list=23%, signal=54%	
HP_HYPOPLASIA_OF_THE_FOVEA	HP_HYPOPLASIA_OF_THE_FOVEA		25	0.46603608	1.5725216	0.025764896	0.45125148	1.0	4787	tags=52%, list=25%, signal=69%	
GO_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION	GO_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION		17	0.5182312	1.5721858	0.030560272	0.44808742	1.0	3719	tags=53%, list=19%, signal=65%	
HP_LOSS_OF_CONSCIOUSNESS	HP_LOSS_OF_CONSCIOUSNESS		16	0.52933925	1.5707897	0.03024911	0.44871935	1.0	6425	tags=69%, list=33%, signal=102%	
GO_AMINE_BIOSYNTHETIC_PROCESS	GO_AMINE_BIOSYNTHETIC_PROCESS		23	0.4741183	1.565361	0.036243822	0.46421394	1.0	2352	tags=30%, list=12%, signal=35%	
GO_SEMAPHORIN_RECEPTOR_BINDING	GO_SEMAPHORIN_RECEPTOR_BINDING		23	0.48155424	1.5631654	0.02846975	0.46808347	1.0	2033	tags=26%, list=10%, signal=29%	
GO_NEUROPEPTIDE_HORMONE_ACTIVITY	GO_NEUROPEPTIDE_HORMONE_ACTIVITY		27	0.46046823	1.5631597	0.025454545	0.46363142	1.0	5359	tags=56%, list=27%, signal=76%	
GO_RENAL_ABSORPTION	GO_RENAL_ABSORPTION		17	0.5168284	1.5626038	0.027874565	0.46122167	1.0	4926	tags=59%, list=25%, signal=79%	
GO_INHIBITORY_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY	GO_INHIBITORY_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY		15	0.54039073	1.5610347	0.022648083	0.46243277	1.0	663	tags=20%, list=3%, signal=21%	
GO_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	GO_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT		37	0.42607343	1.5600134	0.01655629	0.4621801	1.0	2272	tags=27%, list=12%, signal=31%	
GO_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY	GO_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY		46	0.40926686	1.5579406	0.0224	0.46568155	1.0	5848	tags=48%, list=30%, signal=68%	
GO_REGULATION_OF_SENSORY_PERCEPTION	GO_REGULATION_OF_SENSORY_PERCEPTION		33	0.43211204	1.5555477	0.024630541	0.4700829	1.0	5886	tags=52%, list=30%, signal=74%	
GO_CYTOLYSIS	GO_CYTOLYSIS		29	0.43965182	1.5554308	0.038938053	0.4662526	1.0	2494	tags=31%, list=13%, signal=36%	
HP_TRANSPOSITION_OF_THE_GREAT_ARTERIES	HP_TRANSPOSITION_OF_THE_GREAT_ARTERIES		23	0.4761609	1.554346	0.022146508	0.46592587	1.0	6747	tags=61%, list=35%, signal=93%	
GO_TRANSFERASE_ACTIVITY_TRANSFERRING_SULFUR_CONTAINING_GROUPS	GO_TRANSFERASE_ACTIVITY_TRANSFERRING_SULFUR_CONTAINING_GROUPS		69	0.37003914	1.5541159	0.013582343	0.46262977	1.0	2870	tags=28%, list=15%, signal=32%	
GO_CELLULAR_HORMONE_METABOLIC_PROCESS	GO_CELLULAR_HORMONE_METABOLIC_PROCESS		127	0.33155525	1.5540924	0.0074294205	0.45865324	1.0	4401	tags=29%, list=23%, signal=37%	
GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY		18	0.50252986	1.5529029	0.04631218	0.45868203	1.0	5125	tags=56%, list=26%, signal=75%	
GO_DEFENSE_RESPONSE_TO_FUNGUS	GO_DEFENSE_RESPONSE_TO_FUNGUS		41	0.41504374	1.551642	0.02233677	0.45931846	1.0	5531	tags=51%, list=28%, signal=71%	
GO_RETINAL_BINDING	GO_RETINAL_BINDING		17	0.5087297	1.5494788	0.04109589	0.46323705	1.0	3739	tags=41%, list=19%, signal=51%	
GO_COLLAGEN_TRIMER	GO_COLLAGEN_TRIMER		86	0.35528234	1.5477623	0.006430868	0.46558574	1.0	5068	tags=37%, list=26%, signal=50%	
GO_CYTOKINE_RECEPTOR_BINDING	GO_CYTOKINE_RECEPTOR_BINDING		257	0.30014452	1.5464745	0.0014285714	0.46650383	1.0	5060	tags=34%, list=26%, signal=46%	
GO_REGULATION_OF_MESODERM_DEVELOPMENT	GO_REGULATION_OF_MESODERM_DEVELOPMENT		17	0.5064287	1.5445931	0.04049296	0.46954113	1.0	3767	tags=41%, list=19%, signal=51%	
GO_PITUITARY_GLAND_DEVELOPMENT	GO_PITUITARY_GLAND_DEVELOPMENT		41	0.40336725	1.5426056	0.022988506	0.47284177	1.0	5873	tags=46%, list=30%, signal=66%	
GO_LONG_CHAIN_FATTY_ACID_TRANSPORT	GO_LONG_CHAIN_FATTY_ACID_TRANSPORT		73	0.36148214	1.5380251	0.013050571	0.48560944	1.0	3719	tags=34%, list=19%, signal=42%	
GO_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS	GO_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS		26	0.45705453	1.5359361	0.017094018	0.48925343	1.0	5424	tags=54%, list=28%, signal=74%	
GO_POSITIVE_REGULATION_OF_CYCLASE_ACTIVITY	GO_POSITIVE_REGULATION_OF_CYCLASE_ACTIVITY		21	0.47696018	1.5357844	0.04553415	0.48598164	1.0	5780	tags=43%, list=30%, signal=61%	
GO_NEUROTRANSMITTER_RECEPTOR_COMPLEX	GO_NEUROTRANSMITTER_RECEPTOR_COMPLEX		49	0.39328894	1.53437	0.017377567	0.48744825	1.0	2963	tags=31%, list=15%, signal=36%	
GO_SULFUR_AMINO_ACID_BIOSYNTHETIC_PROCESS	GO_SULFUR_AMINO_ACID_BIOSYNTHETIC_PROCESS		16	0.51653516	1.5338205	0.023131672	0.4855479	1.0	5782	tags=56%, list=30%, signal=80%	
