NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_MIRNA_MEDIATED_INHIBITION_OF_TRANSLATION	GO_MIRNA_MEDIATED_INHIBITION_OF_TRANSLATION	Details ...	15	-0.72131616	-2.222067	0.0	0.006547121	0.079	3325	tags=67%, list=17%, signal=80%	
GO_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	GO_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS		343	-0.38086554	-2.2214932	0.0	0.0062353536	0.079	4692	tags=44%, list=24%, signal=57%	
GO_MICROTUBULE_BASED_TRANSPORT	GO_MICROTUBULE_BASED_TRANSPORT		185	-0.41793856	-2.2093024	0.0	0.007500813	0.098	4026	tags=39%, list=21%, signal=49%	
GO_AXONAL_TRANSPORT	GO_AXONAL_TRANSPORT		59	-0.5017607	-2.2088306	0.0	0.0071746903	0.098	3467	tags=42%, list=18%, signal=51%	
GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_ACTIVITY	GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_ACTIVITY		42	-0.54538965	-2.2004297	0.0	0.008019166	0.112	3797	tags=50%, list=19%, signal=62%	
GO_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER	GO_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER		79	-0.4724241	-2.1958306	0.0	0.007893151	0.114	2919	tags=41%, list=15%, signal=47%	
GO_AZUROPHIL_GRANULE_MEMBRANE	GO_AZUROPHIL_GRANULE_MEMBRANE		53	-0.51029354	-2.1879	0.0	0.008704997	0.128	2990	tags=38%, list=15%, signal=44%	
GO_RNA_SPLICING	GO_RNA_SPLICING		432	-0.37305397	-2.1863892	0.0	0.008565154	0.131	5064	tags=44%, list=26%, signal=59%	
GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY		89	-0.45628035	-2.1862469	0.0	0.008259255	0.131	3509	tags=40%, list=18%, signal=49%	
GO_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR	GO_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR		26	-0.59896225	-2.1833572	0.0026595744	0.008085838	0.133	5159	tags=62%, list=26%, signal=84%	
GO_GABA_RECEPTOR_BINDING	GO_GABA_RECEPTOR_BINDING		17	-0.68095374	-2.1808445	0.0	0.008028638	0.137	2315	tags=53%, list=12%, signal=60%	
GO_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GO_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		26	-0.605568	-2.1743839	0.0	0.008812909	0.151	3219	tags=58%, list=16%, signal=69%	
GO_MRNA_PROCESSING	GO_MRNA_PROCESSING		488	-0.36449844	-2.1743639	0.0	0.008537506	0.151	4326	tags=39%, list=22%, signal=49%	
GO_H4_HISTONE_ACETYLTRANSFERASE_ACTIVITY	GO_H4_HISTONE_ACETYLTRANSFERASE_ACTIVITY		17	-0.6743018	-2.1714976	0.0	0.008521579	0.156	4579	tags=71%, list=23%, signal=92%	
GO_ENDOPEPTIDASE_COMPLEX	GO_ENDOPEPTIDASE_COMPLEX		68	-0.4848268	-2.1619334	0.0	0.009172915	0.17	4362	tags=44%, list=22%, signal=57%	
GO_NUCLEOTIDE_EXCISION_REPAIR_PREINCISION_COMPLEX_ASSEMBLY	GO_NUCLEOTIDE_EXCISION_REPAIR_PREINCISION_COMPLEX_ASSEMBLY		29	-0.5797221	-2.1513255	0.0	0.009973069	0.189	4816	tags=55%, list=25%, signal=73%	
GO_AXON_CYTOPLASM	GO_AXON_CYTOPLASM		57	-0.5003109	-2.146631	0.0	0.010100346	0.194	5735	tags=63%, list=29%, signal=89%	
GO_PROTEIN_DEMANNOSYLATION	GO_PROTEIN_DEMANNOSYLATION		19	-0.66113305	-2.145456	0.0	0.009959041	0.196	4526	tags=68%, list=23%, signal=89%	
GO_TAU_PROTEIN_KINASE_ACTIVITY	GO_TAU_PROTEIN_KINASE_ACTIVITY		22	-0.6260673	-2.1430132	0.0	0.010037219	0.203	4645	tags=73%, list=24%, signal=95%	
GO_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION	GO_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION		25	-0.59344214	-2.1393576	0.0	0.010401158	0.213	2641	tags=48%, list=14%, signal=55%	
GO_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	GO_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY		26	-0.61098605	-2.1357615	0.0	0.0105858	0.223	3593	tags=54%, list=18%, signal=66%	
GO_NUCLEAR_EXPORT	GO_NUCLEAR_EXPORT		199	-0.39469075	-2.1272607	0.0	0.011395461	0.244	3701	tags=35%, list=19%, signal=43%	
GO_ESTABLISHMENT_OF_RNA_LOCALIZATION	GO_ESTABLISHMENT_OF_RNA_LOCALIZATION		196	-0.39693877	-2.1271985	0.0	0.0111241415	0.244	4491	tags=39%, list=23%, signal=51%	
GO_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	GO_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT		195	-0.39324847	-2.122313	0.0	0.011580931	0.257	4026	tags=36%, list=21%, signal=45%	
GO_UNFOLDED_PROTEIN_BINDING	GO_UNFOLDED_PROTEIN_BINDING		108	-0.43994147	-2.1188853	0.0	0.01190736	0.269	4187	tags=44%, list=21%, signal=56%	
GO_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GO_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION		108	-0.42969286	-2.114659	0.0	0.012180753	0.28	3154	tags=38%, list=16%, signal=45%	
HP_CHOREA	HP_CHOREA		176	-0.39861324	-2.1110902	0.0	0.012439919	0.291	3808	tags=35%, list=20%, signal=43%	
GO_PROTEIN_N_TERMINUS_BINDING	GO_PROTEIN_N_TERMINUS_BINDING		107	-0.43200678	-2.1050346	0.0	0.013138639	0.307	5865	tags=58%, list=30%, signal=82%	
GO_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION	GO_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION		17	-0.66785616	-2.10457	0.0023584906	0.013000745	0.31	3619	tags=53%, list=19%, signal=65%	
GO_SNRNA_TRANSCRIPTION	GO_SNRNA_TRANSCRIPTION		71	-0.45810944	-2.0923932	0.0	0.014655063	0.345	5024	tags=49%, list=26%, signal=66%	
GO_NADH_DEHYDROGENASE_COMPLEX	GO_NADH_DEHYDROGENASE_COMPLEX		40	-0.52402776	-2.0896964	0.0	0.014589492	0.349	3472	tags=43%, list=18%, signal=52%	
GO_ANDROGEN_RECEPTOR_BINDING	GO_ANDROGEN_RECEPTOR_BINDING		28	-0.56476325	-2.085733	0.0	0.015347211	0.369	3593	tags=54%, list=18%, signal=66%	
HP_THICK_HAIR	HP_THICK_HAIR		16	-0.6605467	-2.0855346	0.0023094688	0.015082806	0.369	3900	tags=56%, list=20%, signal=70%	
HP_PSYCHOGENIC_NON_EPILEPTIC_SEIZURE	HP_PSYCHOGENIC_NON_EPILEPTIC_SEIZURE		33	-0.5429137	-2.0816336	0.0024509805	0.015742239	0.389	3236	tags=45%, list=17%, signal=54%	
GO_MITOTIC_G1_S_TRANSITION_CHECKPOINT	GO_MITOTIC_G1_S_TRANSITION_CHECKPOINT		63	-0.46774784	-2.08154	0.0	0.015510897	0.391	1674	tags=25%, list=9%, signal=28%	
GO_GOLGI_TO_ENDOSOME_TRANSPORT	GO_GOLGI_TO_ENDOSOME_TRANSPORT		15	-0.674949	-2.0777102	0.0	0.015817054	0.399	1280	tags=40%, list=7%, signal=43%	
HP_POSTNATAL_MICROCEPHALY	HP_POSTNATAL_MICROCEPHALY		127	-0.41050574	-2.0674808	0.0	0.01769546	0.449	4412	tags=41%, list=23%, signal=53%	
GO_MITOCHONDRION_LOCALIZATION	GO_MITOCHONDRION_LOCALIZATION		44	-0.5108706	-2.0669606	0.002444988	0.017525218	0.452	4579	tags=52%, list=23%, signal=68%	
GO_U12_TYPE_SPLICEOSOMAL_COMPLEX	GO_U12_TYPE_SPLICEOSOMAL_COMPLEX		28	-0.5686878	-2.060171	0.0	0.018617785	0.476	6686	tags=68%, list=34%, signal=103%	
GO_RNA_POLYMERASE_II_HOLOENZYME	GO_RNA_POLYMERASE_II_HOLOENZYME		75	-0.45473891	-2.0588884	0.0	0.018576015	0.483	2619	tags=35%, list=13%, signal=40%	
HP_HYPSARRHYTHMIA	HP_HYPSARRHYTHMIA		152	-0.3947118	-2.0562508	0.0	0.01896942	0.5	5155	tags=46%, list=26%, signal=62%	
GO_PRECATALYTIC_SPLICEOSOME	GO_PRECATALYTIC_SPLICEOSOME		52	-0.48911974	-2.0562193	0.0	0.018658446	0.5	4405	tags=46%, list=23%, signal=59%	
GO_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		18	-0.62833995	-2.0530386	0.0	0.019010264	0.513	3219	tags=61%, list=16%, signal=73%	
GO_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT	GO_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT		26	-0.5712687	-2.0510657	0.0	0.018991191	0.518	3599	tags=50%, list=18%, signal=61%	
GO_PROTEIN_FOLDING	GO_PROTEIN_FOLDING		212	-0.37862703	-2.050892	0.0	0.018770268	0.52	4688	tags=44%, list=24%, signal=57%	
GO_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	GO_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION		73	-0.44679686	-2.0501776	0.0	0.018655078	0.522	3495	tags=41%, list=18%, signal=50%	
GO_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING	GO_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING		80	-0.44332084	-2.0464258	0.0	0.018836448	0.53	6570	tags=61%, list=34%, signal=92%	
GO_REGULATION_OF_MRNA_METABOLIC_PROCESS	GO_REGULATION_OF_MRNA_METABOLIC_PROCESS		331	-0.35648906	-2.0437741	0.0	0.019109275	0.536	4465	tags=40%, list=23%, signal=50%	
GO_HISTONE_H4_ACETYLATION	GO_HISTONE_H4_ACETYLATION		69	-0.45191863	-2.042982	0.0	0.01897132	0.537	6157	tags=58%, list=32%, signal=84%	
GO_RNA_LOCALIZATION	GO_RNA_LOCALIZATION		229	-0.36972365	-2.0401242	0.0	0.019328905	0.544	4530	tags=37%, list=23%, signal=48%	
GO_ELECTRON_TRANSPORT_CHAIN	GO_ELECTRON_TRANSPORT_CHAIN		162	-0.39238098	-2.0400438	0.0	0.01905278	0.544	3543	tags=35%, list=18%, signal=43%	
GO_POSITIVE_REGULATION_OF_VIRAL_PROCESS	GO_POSITIVE_REGULATION_OF_VIRAL_PROCESS		105	-0.4152993	-2.0399854	0.0	0.01878443	0.544	2168	tags=31%, list=11%, signal=35%	
GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_DUPLEX_UNWINDING	GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_DUPLEX_UNWINDING		22	-0.5910182	-2.0371165	0.0022421526	0.019085195	0.554	4816	tags=55%, list=25%, signal=72%	
GO_PROTEIN_DEGLYCOSYLATION	GO_PROTEIN_DEGLYCOSYLATION		26	-0.56959575	-2.036006	0.0	0.018979093	0.558	4526	tags=62%, list=23%, signal=80%	
GO_REGULATION_OF_MRNA_PROCESSING	GO_REGULATION_OF_MRNA_PROCESSING		148	-0.3881631	-2.0312278	0.0	0.019600548	0.581	4326	tags=45%, list=22%, signal=57%	
GO_RNA_EXPORT_FROM_NUCLEUS	GO_RNA_EXPORT_FROM_NUCLEUS		139	-0.39895555	-2.027737	0.0	0.019964494	0.591	3701	tags=34%, list=19%, signal=41%	
GO_OXIDATIVE_PHOSPHORYLATION	GO_OXIDATIVE_PHOSPHORYLATION		110	-0.4177108	-2.0257385	0.0	0.020233627	0.601	3543	tags=35%, list=18%, signal=43%	
GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA	GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA		75	-0.4438626	-2.0230103	0.0	0.02089422	0.616	4210	tags=41%, list=22%, signal=52%	
GO_UBIQUITIN_DEPENDENT_ERAD_PATHWAY	GO_UBIQUITIN_DEPENDENT_ERAD_PATHWAY		73	-0.44026935	-2.0210733	0.0	0.02106102	0.624	3219	tags=41%, list=16%, signal=49%	
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS		46	-0.48632208	-2.0188122	0.0	0.02120555	0.629	3825	tags=50%, list=20%, signal=62%	
HP_DECREASED_MUSCLE_MASS	HP_DECREASED_MUSCLE_MASS		51	-0.48335612	-2.0177526	0.0025575447	0.021120582	0.631	3992	tags=47%, list=20%, signal=59%	
GO_REGULATION_OF_RNA_SPLICING	GO_REGULATION_OF_RNA_SPLICING		152	-0.38822165	-2.0111604	0.0	0.0220379	0.644	5053	tags=49%, list=26%, signal=66%	
GO_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	GO_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH		62	-0.45095167	-2.0079784	0.0	0.022577766	0.657	3825	tags=44%, list=20%, signal=54%	
GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE	GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE		42	-0.48197442	-2.0076222	0.0	0.022364665	0.658	3159	tags=40%, list=16%, signal=48%	
GO_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX	GO_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX		15	-0.65690297	-2.007557	0.0	0.02209842	0.658	2243	tags=47%, list=11%, signal=53%	
HP_AUTISTIC_BEHAVIOR	HP_AUTISTIC_BEHAVIOR		431	-0.34370175	-2.0073788	0.0	0.021857308	0.658	5164	tags=42%, list=26%, signal=56%	
GO_NUCLEAR_TRANSPORT	GO_NUCLEAR_TRANSPORT		350	-0.34990743	-2.0065818	0.0	0.021771524	0.659	4282	tags=35%, list=22%, signal=45%	
GO_LUMENAL_SIDE_OF_MEMBRANE	GO_LUMENAL_SIDE_OF_MEMBRANE		17	-0.6296323	-2.0044928	0.0047393367	0.021987185	0.665	1531	tags=41%, list=8%, signal=45%	
GO_CATALYTIC_STEP_2_SPLICEOSOME	GO_CATALYTIC_STEP_2_SPLICEOSOME		84	-0.4282689	-2.0042672	0.0	0.021791544	0.667	5845	tags=55%, list=30%, signal=78%	
GO_PROTEIN_ACETYLTRANSFERASE_COMPLEX	GO_PROTEIN_ACETYLTRANSFERASE_COMPLEX		91	-0.41449624	-2.0025334	0.0	0.021835284	0.67	4587	tags=42%, list=23%, signal=54%	
GO_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	GO_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS		250	-0.36394143	-2.001033	0.0	0.021789534	0.673	3618	tags=34%, list=19%, signal=41%	
GO_ENDOPLASMIC_RETICULUM_MANNOSE_TRIMMING	GO_ENDOPLASMIC_RETICULUM_MANNOSE_TRIMMING		15	-0.64888597	-2.0009317	0.0	0.02155009	0.673	4398	tags=67%, list=23%, signal=86%	
GO_ANTEROGRADE_AXONAL_TRANSPORT	GO_ANTEROGRADE_AXONAL_TRANSPORT		48	-0.47589585	-1.9947077	0.0	0.022756327	0.694	4026	tags=44%, list=21%, signal=55%	
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST	GO_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST		78	-0.421409	-1.9943608	0.0	0.022581503	0.696	1674	tags=22%, list=9%, signal=24%	
GO_POSTREPLICATION_REPAIR	GO_POSTREPLICATION_REPAIR		49	-0.47230315	-1.990818	0.0	0.023098135	0.708	2636	tags=35%, list=14%, signal=40%	
GO_PH_REDUCTION	GO_PH_REDUCTION		58	-0.45956182	-1.9892716	0.0	0.02315971	0.715	2822	tags=34%, list=14%, signal=40%	
GO_VESICLE_BUDDING_FROM_MEMBRANE	GO_VESICLE_BUDDING_FROM_MEMBRANE		105	-0.41225734	-1.9871409	0.0	0.023440488	0.72	3435	tags=38%, list=18%, signal=46%	
GO_AEROBIC_RESPIRATION	GO_AEROBIC_RESPIRATION		78	-0.43173686	-1.9871019	0.0	0.023198836	0.72	3547	tags=41%, list=18%, signal=50%	
GO_CHAPERONE_MEDIATED_AUTOPHAGY	GO_CHAPERONE_MEDIATED_AUTOPHAGY		16	-0.6456221	-1.9842762	0.0	0.024002513	0.74	4118	tags=69%, list=21%, signal=87%	
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT	GO_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT		77	-0.4334654	-1.9829365	0.0	0.02418627	0.748	5088	tags=47%, list=26%, signal=63%	
GO_NEURON_PROJECTION_CYTOPLASM	GO_NEURON_PROJECTION_CYTOPLASM		87	-0.42094722	-1.9809661	0.0	0.024428677	0.757	4096	tags=41%, list=21%, signal=52%	
GO_DNA_REPAIR_COMPLEX	GO_DNA_REPAIR_COMPLEX		34	-0.50507414	-1.9801322	0.0	0.024424382	0.763	6227	tags=74%, list=32%, signal=108%	
HP_ELEVATED_CALCITONIN	HP_ELEVATED_CALCITONIN		18	-0.6098004	-1.977627	0.0023364485	0.02467768	0.771	3236	tags=50%, list=17%, signal=60%	
GO_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING	GO_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING		260	-0.35388514	-1.9738569	0.0	0.025269879	0.782	3593	tags=33%, list=18%, signal=40%	
GO_GOLGI_VESICLE_TRANSPORT	GO_GOLGI_VESICLE_TRANSPORT		356	-0.3395319	-1.9723948	0.0	0.025463732	0.785	3435	tags=30%, list=18%, signal=36%	
GO_ENDOPLASMIC_RETICULUM_QUALITY_CONTROL_COMPARTMENT	GO_ENDOPLASMIC_RETICULUM_QUALITY_CONTROL_COMPARTMENT		22	-0.5812909	-1.9693693	0.0	0.026099164	0.799	2970	tags=50%, list=15%, signal=59%	
GO_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING	GO_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING		29	-0.5376259	-1.966532	0.0	0.026689813	0.812	3225	tags=48%, list=17%, signal=58%	
GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN		195	-0.36874664	-1.9580618	0.0	0.029219951	0.844	4147	tags=40%, list=21%, signal=50%	
GO_CADHERIN_BINDING	GO_CADHERIN_BINDING		310	-0.34497994	-1.9563074	0.0	0.029443078	0.85	4628	tags=40%, list=24%, signal=51%	
HP_HYPOPLASIA_OF_THE_CORPUS_CALLOSUM	HP_HYPOPLASIA_OF_THE_CORPUS_CALLOSUM		353	-0.3366355	-1.9533476	0.0	0.03010472	0.855	3808	tags=31%, list=20%, signal=38%	
GO_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING	GO_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING		103	-0.40063092	-1.9503455	0.0	0.030827906	0.864	4479	tags=40%, list=23%, signal=51%	
GO_RNA_POLYMERASE_COMPLEX	GO_RNA_POLYMERASE_COMPLEX		102	-0.40009952	-1.9484814	0.0	0.030941723	0.866	2619	tags=30%, list=13%, signal=35%	
HP_GROWTH_HORMONE_EXCESS	HP_GROWTH_HORMONE_EXCESS		18	-0.6136335	-1.9455637	0.0	0.0315753	0.876	1496	tags=39%, list=8%, signal=42%	
GO_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION	GO_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION		17	-0.6141426	-1.9452536	0.0	0.031324662	0.876	3730	tags=47%, list=19%, signal=58%	
GO_ERAD_PATHWAY	GO_ERAD_PATHWAY		94	-0.40860984	-1.9437659	0.0	0.031491302	0.877	3219	tags=37%, list=16%, signal=44%	
GO_PROTEIN_LOCALIZATION_TO_LYSOSOME	GO_PROTEIN_LOCALIZATION_TO_LYSOSOME		41	-0.47725686	-1.9434793	0.0	0.03128789	0.878	2355	tags=32%, list=12%, signal=36%	
HP_MIXED_HEARING_IMPAIRMENT	HP_MIXED_HEARING_IMPAIRMENT		23	-0.5570699	-1.9432039	0.0022727272	0.031115526	0.878	3856	tags=48%, list=20%, signal=60%	
GO_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	GO_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY		111	-0.39639848	-1.9382417	0.0	0.032536004	0.887	5069	tags=49%, list=26%, signal=65%	
GO_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		57	-0.45092687	-1.9353044	0.0025641026	0.03323391	0.891	4081	tags=44%, list=21%, signal=55%	
GO_RNA_CAPPING	GO_RNA_CAPPING		33	-0.5145694	-1.9338043	0.0	0.033523906	0.896	4816	tags=58%, list=25%, signal=76%	
GO_GOLGI_CIS_CISTERNA	GO_GOLGI_CIS_CISTERNA		25	-0.53089756	-1.9316117	0.0049751243	0.033998687	0.899	3110	tags=44%, list=16%, signal=52%	
GO_CIS_GOLGI_NETWORK	GO_CIS_GOLGI_NETWORK		63	-0.4329661	-1.9315192	0.0	0.033717707	0.899	3110	tags=32%, list=16%, signal=38%	
GO_CARBOXY_TERMINAL_DOMAIN_PROTEIN_KINASE_COMPLEX	GO_CARBOXY_TERMINAL_DOMAIN_PROTEIN_KINASE_COMPLEX		20	-0.5680616	-1.9304708	0.0022675737	0.03383871	0.901	3760	tags=45%, list=19%, signal=56%	
GO_MHC_PROTEIN_COMPLEX_BINDING	GO_MHC_PROTEIN_COMPLEX_BINDING		18	-0.59863794	-1.9287986	0.0024875621	0.034182034	0.904	2028	tags=56%, list=10%, signal=62%	
GO_MITOCHONDRION_DISTRIBUTION	GO_MITOCHONDRION_DISTRIBUTION		15	-0.61589056	-1.9280592	0.0047393367	0.034219157	0.91	4579	tags=73%, list=23%, signal=96%	
GO_REGULATION_OF_MACROAUTOPHAGY	GO_REGULATION_OF_MACROAUTOPHAGY		172	-0.36448076	-1.9253517	0.0	0.03499209	0.919	4651	tags=39%, list=24%, signal=51%	
