NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_MITOTIC_G1_S_TRANSITION_CHECKPOINT	GO_MITOTIC_G1_S_TRANSITION_CHECKPOINT		63	-0.39728376	-1.8578706	0.0	0.12224301	0.986	1863	tags=24%, list=10%, signal=26%	
GO_VESICLE_BUDDING_FROM_MEMBRANE	GO_VESICLE_BUDDING_FROM_MEMBRANE		105	-0.3667186	-1.8463529	0.0	0.13228324	0.99	3646	tags=39%, list=19%, signal=48%	
GO_RNA_CAPPING	GO_RNA_CAPPING		33	-0.46724826	-1.840794	0.003125	0.1364353	0.991	3072	tags=39%, list=16%, signal=47%	
GO_SNRNA_TRANSCRIPTION	GO_SNRNA_TRANSCRIPTION		71	-0.40187082	-1.8386847	0.0	0.13686548	0.992	2711	tags=30%, list=14%, signal=34%	
GO_TBP_CLASS_PROTEIN_BINDING	GO_TBP_CLASS_PROTEIN_BINDING		26	-0.49967724	-1.837408	0.0	0.13629192	0.992	3290	tags=46%, list=17%, signal=55%	
GO_GOLGI_ASSOCIATED_VESICLE	GO_GOLGI_ASSOCIATED_VESICLE		156	-0.34592745	-1.8351738	0.0	0.13702987	0.993	3646	tags=32%, list=19%, signal=39%	
GO_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	GO_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT		196	-0.32375172	-1.8289993	0.0	0.14274974	0.995	3656	tags=31%, list=19%, signal=38%	
GO_RETROGRADE_AXONAL_TRANSPORT	GO_RETROGRADE_AXONAL_TRANSPORT		20	-0.53367853	-1.826212	0.0057142857	0.1444169	0.996	4226	tags=40%, list=22%, signal=51%	
HP_CHOREA	HP_CHOREA		176	-0.3346556	-1.8253157	0.0	0.1433496	0.997	4459	tags=37%, list=23%, signal=47%	
GO_OXIDATIVE_PHOSPHORYLATION	GO_OXIDATIVE_PHOSPHORYLATION		110	-0.3599606	-1.824817	0.0	0.14212944	0.997	4518	tags=40%, list=23%, signal=52%	
GO_ELECTRON_TRANSPORT_CHAIN	GO_ELECTRON_TRANSPORT_CHAIN		162	-0.3335763	-1.8215231	0.0	0.14407472	0.999	4643	tags=40%, list=24%, signal=51%	
GO_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	GO_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT		19	-0.5348443	-1.8193939	0.0057306592	0.14462966	0.999	5652	tags=68%, list=29%, signal=96%	
GO_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	GO_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY		71	-0.38320777	-1.8193926	0.0	0.14275135	0.999	5043	tags=52%, list=26%, signal=70%	
GO_TRANSLATION_INITIATION_FACTOR_BINDING	GO_TRANSLATION_INITIATION_FACTOR_BINDING		30	-0.47774357	-1.8188838	0.0	0.14155243	1.0	3903	tags=47%, list=20%, signal=58%	
GO_SPLICEOSOMAL_COMPLEX	GO_SPLICEOSOMAL_COMPLEX		182	-0.3261644	-1.8176938	0.0	0.14107032	1.0	5431	tags=45%, list=28%, signal=61%	
GO_UNFOLDED_PROTEIN_BINDING	GO_UNFOLDED_PROTEIN_BINDING		108	-0.36366886	-1.816333	0.0	0.14088917	1.0	3787	tags=37%, list=19%, signal=46%	
GO_VESICLE_LOCALIZATION	GO_VESICLE_LOCALIZATION		221	-0.31991348	-1.8154843	0.0	0.14018439	1.0	4316	tags=37%, list=22%, signal=47%	
GO_PROTEIN_N_TERMINUS_BINDING	GO_PROTEIN_N_TERMINUS_BINDING		107	-0.35400647	-1.8137139	0.0	0.14064611	1.0	4794	tags=45%, list=25%, signal=59%	
GO_GOLGI_VESICLE_BUDDING	GO_GOLGI_VESICLE_BUDDING		79	-0.36935413	-1.8102946	0.0	0.14329611	1.0	3646	tags=38%, list=19%, signal=47%	
GO_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX	GO_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX		15	-0.59059465	-1.8096768	0.0054200543	0.14232078	1.0	3526	tags=53%, list=18%, signal=65%	
HP_AUTISTIC_BEHAVIOR	HP_AUTISTIC_BEHAVIOR		431	-0.2940245	-1.8094059	0.0	0.14090708	1.0	4758	tags=38%, list=24%, signal=49%	
GO_ANDROGEN_RECEPTOR_BINDING	GO_ANDROGEN_RECEPTOR_BINDING		28	-0.47445312	-1.80853	0.003164557	0.14024197	1.0	5043	tags=64%, list=26%, signal=87%	
GO_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	GO_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS		250	-0.3117956	-1.808012	0.0	0.13933843	1.0	4189	tags=36%, list=21%, signal=46%	
GO_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER	GO_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER		79	-0.38415915	-1.8051267	0.0	0.14112402	1.0	2711	tags=34%, list=14%, signal=40%	
GO_RELAXATION_OF_MUSCLE	GO_RELAXATION_OF_MUSCLE		28	-0.47640193	-1.8032221	0.0	0.14176145	1.0	2435	tags=32%, list=12%, signal=37%	
GO_INTRACELLULAR_STEROL_TRANSPORT	GO_INTRACELLULAR_STEROL_TRANSPORT		22	-0.50453824	-1.8029857	0.0	0.14049074	1.0	3986	tags=41%, list=20%, signal=51%	
GO_REGULATION_OF_RNA_EXPORT_FROM_NUCLEUS	GO_REGULATION_OF_RNA_EXPORT_FROM_NUCLEUS		16	-0.56392634	-1.796586	0.005540166	0.14623255	1.0	5652	tags=75%, list=29%, signal=105%	
GO_ENDOPLASMIC_RETICULUM_MANNOSE_TRIMMING	GO_ENDOPLASMIC_RETICULUM_MANNOSE_TRIMMING		15	-0.5691614	-1.7949723	0.0027027028	0.14677808	1.0	4866	tags=67%, list=25%, signal=89%	
GO_P_BODY_ASSEMBLY	GO_P_BODY_ASSEMBLY		20	-0.5217354	-1.7934018	0.0088495575	0.14720403	1.0	2556	tags=30%, list=13%, signal=34%	
GO_POSITIVE_REGULATION_OF_VIRAL_PROCESS	GO_POSITIVE_REGULATION_OF_VIRAL_PROCESS		105	-0.35555604	-1.7917141	0.0	0.14738804	1.0	3348	tags=36%, list=17%, signal=43%	
GO_GOLGI_ASSOCIATED_VESICLE_MEMBRANE	GO_GOLGI_ASSOCIATED_VESICLE_MEMBRANE		90	-0.36911464	-1.7886233	0.0	0.14966364	1.0	3525	tags=34%, list=18%, signal=42%	
GO_SERTOLI_CELL_DEVELOPMENT	GO_SERTOLI_CELL_DEVELOPMENT		15	-0.5722799	-1.7867868	0.0051020407	0.15064518	1.0	2703	tags=33%, list=14%, signal=39%	
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	GO_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS		18	-0.53615576	-1.7851236	0.0	0.15130946	1.0	4224	tags=56%, list=22%, signal=71%	
HP_CHRONIC_INFECTION	HP_CHRONIC_INFECTION		21	-0.51474094	-1.7838787	0.003012048	0.15112469	1.0	5275	tags=62%, list=27%, signal=85%	
HP_MUCOSAL_TELANGIECTASIAE	HP_MUCOSAL_TELANGIECTASIAE		36	-0.44287083	-1.783363	0.009646302	0.15042716	1.0	4361	tags=50%, list=22%, signal=64%	
GO_HISTONE_H4_ACETYLATION	GO_HISTONE_H4_ACETYLATION		69	-0.38405696	-1.7818079	0.0	0.15070446	1.0	4984	tags=43%, list=26%, signal=58%	
GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE	GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE		42	-0.42584735	-1.7764865	0.0032051282	0.15565728	1.0	2884	tags=36%, list=15%, signal=42%	
GO_SNRNA_PROCESSING	GO_SNRNA_PROCESSING		32	-0.4507276	-1.7752148	0.0	0.1557532	1.0	5957	tags=56%, list=31%, signal=81%	
GO_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	GO_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY		42	-0.4230054	-1.7733308	0.0	0.15609367	1.0	5043	tags=60%, list=26%, signal=80%	
HP_HOARSE_VOICE	HP_HOARSE_VOICE		69	-0.3777074	-1.7730085	0.003968254	0.15490587	1.0	3703	tags=38%, list=19%, signal=46%	
HP_HYPOVENTILATION	HP_HYPOVENTILATION		41	-0.41984275	-1.7713437	0.006849315	0.15534592	1.0	4041	tags=37%, list=21%, signal=46%	
GO_ENDOLYSOSOME	GO_ENDOLYSOSOME		20	-0.5114114	-1.7703224	0.0147929	0.1551505	1.0	4005	tags=45%, list=21%, signal=57%	
GO_PROTEIN_DEGLYCOSYLATION	GO_PROTEIN_DEGLYCOSYLATION		26	-0.4648448	-1.765511	0.015527951	0.15955497	1.0	4866	tags=58%, list=25%, signal=77%	
GO_COPII_COATED_ER_TO_GOLGI_TRANSPORT_VESICLE	GO_COPII_COATED_ER_TO_GOLGI_TRANSPORT_VESICLE		72	-0.3814078	-1.7636008	0.0040816325	0.16065533	1.0	3646	tags=38%, list=19%, signal=46%	
GO_STEROL_BINDING	GO_STEROL_BINDING		59	-0.3891885	-1.7606599	0.0	0.16264105	1.0	3161	tags=34%, list=16%, signal=40%	
GO_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING	GO_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING		103	-0.35007724	-1.7604833	0.0	0.1614583	1.0	4300	tags=34%, list=22%, signal=43%	
HP_PSYCHOGENIC_NON_EPILEPTIC_SEIZURE	HP_PSYCHOGENIC_NON_EPILEPTIC_SEIZURE		33	-0.4386844	-1.7575926	0.0	0.16385676	1.0	3891	tags=45%, list=20%, signal=57%	
GO_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS	GO_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS		38	-0.43172833	-1.7568084	0.005934718	0.1633696	1.0	3675	tags=45%, list=19%, signal=55%	
GO_ENDOTHELIAL_CELL_DEVELOPMENT	GO_ENDOTHELIAL_CELL_DEVELOPMENT		61	-0.3880458	-1.755487	0.0	0.16375013	1.0	4839	tags=51%, list=25%, signal=67%	
HP_GASTROPARESIS	HP_GASTROPARESIS		18	-0.51931435	-1.7422699	0.01369863	0.18044636	1.0	3026	tags=44%, list=15%, signal=53%	
GO_NUCLEAR_EXPORT	GO_NUCLEAR_EXPORT		199	-0.31329018	-1.7410414	0.0	0.18049708	1.0	5147	tags=40%, list=26%, signal=53%	
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS		46	-0.40610927	-1.7404782	0.0069444445	0.17980927	1.0	3503	tags=37%, list=18%, signal=45%	
GO_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GO_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION		56	-0.38153216	-1.7370626	0.003690037	0.18265985	1.0	3569	tags=36%, list=18%, signal=44%	
GO_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR	GO_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR		73	-0.36730397	-1.7358692	0.0	0.18245508	1.0	4526	tags=44%, list=23%, signal=57%	
GO_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS	GO_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS		27	-0.46047378	-1.7325233	0.0033783785	0.185794	1.0	2884	tags=41%, list=15%, signal=48%	
GO_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		18	-0.5266094	-1.7303729	0.017291067	0.18726341	1.0	5547	tags=72%, list=28%, signal=101%	
GO_MITOCHONDRION_DISTRIBUTION	GO_MITOCHONDRION_DISTRIBUTION		15	-0.556632	-1.7292607	0.008333334	0.1871969	1.0	3860	tags=60%, list=20%, signal=75%	
GO_RRNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX_EXPORT_FROM_NUCLEUS	GO_RRNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX_EXPORT_FROM_NUCLEUS		15	-0.5419587	-1.7288641	0.010362694	0.18610962	1.0	2173	tags=33%, list=11%, signal=37%	
GO_PROTEIN_FOLDING	GO_PROTEIN_FOLDING		212	-0.30569297	-1.725912	0.0	0.18854076	1.0	5234	tags=45%, list=27%, signal=61%	
GO_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY	GO_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY		134	-0.32629734	-1.7257997	0.0	0.18715703	1.0	5043	tags=47%, list=26%, signal=63%	
